freq,siec,indic_nrgm,unit,geo,year,value
A,E7000,ERTL_LG,PC,EE,2014,60.830
A,E7000,ERTL_LG,PC,EE,2015,55.120
A,E7000,ERTL_LG,PC,EE,2016,56.530
A,E7000,ERTL_LG,PC,EE,2017,40.900
A,E7000,ERTL_LG,PC,EE,2018,42.000
A,E7000,ERTL_LG,PC,EE,2019,35.000
A,E7000,ERTL_LG,PC,EE,2020,47.000
A,E7000,ERTL_LG,PC,EE,2021,45.150
A,E7000,ERTL_LG,PC,EE,2022,45.200
A,E7000,ERTL_LG,PC,EE,2023,44.294
A,E7000,ERTL_LG,PC,EE,2024,
A,E7000,ERTL_LG,PC,EL,2013,98.230
A,E7000,ERTL_LG,PC,EL,2014,97.640
A,E7000,ERTL_LG,PC,EL,2015,85.550
A,E7000,ERTL_LG,PC,EL,2016,88.000
A,E7000,ERTL_LG,PC,EL,2017,85.600
A,E7000,ERTL_LG,PC,EL,2018,78.730
A,E7000,ERTL_LG,PC,EL,2019,71.130
A,E7000,ERTL_LG,PC,EL,2020,63.200
A,E7000,ERTL_LG,PC,EL,2021,58.570
A,E7000,ERTL_LG,PC,EL,2022,57.480
A,E7000,ERTL_LG,PC,EL,2023,54.930
A,E7000,ERTL_LG,PC,EL,2024,
A,E7000,ERTL_LG,PC,ES,2013,37.000
A,E7000,ERTL_LG,PC,ES,2014,34.880
A,E7000,ERTL_LG,PC,ES,2015,35.130
A,E7000,ERTL_LG,PC,ES,2016,35.040
A,E7000,ERTL_LG,PC,ES,2017,35.420
A,E7000,ERTL_LG,PC,ES,2018,32.000
A,E7000,ERTL_LG,PC,ES,2019,32.000
A,E7000,ERTL_LG,PC,ES,2020,30.510
A,E7000,ERTL_LG,PC,ES,2021,31.500
A,E7000,ERTL_LG,PC,ES,2022,29.620
A,E7000,ERTL_LG,PC,ES,2023,28.805
A,E7000,ERTL_LG,PC,ES,2024,
A,E7000,ERTL_LG,PC,FI,2013,
A,E7000,ERTL_LG,PC,FI,2014,
A,E7000,ERTL_LG,PC,FI,2015,
A,E7000,ERTL_LG,PC,FI,2016,19.790
A,E7000,ERTL_LG,PC,FI,2017,20.070
A,E7000,ERTL_LG,PC,FI,2018,24.410
A,E7000,ERTL_LG,PC,FI,2019,21.820
A,E7000,ERTL_LG,PC,FI,2020,23.690
A,E7000,ERTL_LG,PC,FI,2021,22.170
A,E7000,ERTL_LG,PC,FI,2022,20.650
A,E7000,ERTL_LG,PC,FI,2023,20.080
A,E7000,ERTL_LG,PC,FI,2024,
A,E7000,ERTL_LG,PC,FR,2013,79.000
A,E7000,ERTL_LG,PC,FR,2014,81.100
A,E7000,ERTL_LG,PC,FR,2015,79.700
A,E7000,ERTL_LG,PC,FR,2016,82.300
A,E7000,ERTL_LG,PC,FR,2017,78.710
A,E7000,ERTL_LG,PC,FR,2018,74.780
A,E7000,ERTL_LG,PC,FR,2019,71.120
A,E7000,ERTL_LG,PC,FR,2020,56.480
A,E7000,ERTL_LG,PC,FR,2021,53.670
A,E7000,ERTL_LG,PC,FR,2022,54.580
A,E7000,ERTL_LG,PC,FR,2023,51.370
A,E7000,ERTL_LG,PC,FR,2024,
A,E7000,ERTL_LG,PC,GE,2013,
A,E7000,ERTL_LG,PC,GE,2014,
A,E7000,ERTL_LG,PC,GE,2015,62.160
A,E7000,ERTL_LG,PC,GE,2016,59.790
A,E7000,ERTL_LG,PC,GE,2017,63.420
A,E7000,ERTL_LG,PC,GE,2018,65.760
A,E7000,ERTL_LG,PC,GE,2019,61.540
A,E7000,ERTL_LG,PC,GE,2020,63.000
A,E7000,ERTL_LG,PC,GE,2021,34.500
A,E7000,ERTL_LG,PC,GE,2022,33.600
A,E7000,ERTL_LG,PC,GE,2023,34.100
A,E7000,ERTL_LG,PC,GE,2024,
A,E7000,ERTL_LG,PC,HR,2013,50.000
A,E7000,ERTL_LG,PC,HR,2014,44.270
A,E7000,ERTL_LG,PC,HR,2015,45.560
A,E7000,ERTL_LG,PC,HR,2016,46.140
A,E7000,ERTL_LG,PC,HR,2017,45.300
A,E7000,ERTL_LG,PC,HR,2018,50.050
A,E7000,ERTL_LG,PC,HR,2019,52.320
A,E7000,ERTL_LG,PC,HR,2020,51.180
A,E7000,ERTL_LG,PC,HR,2021,48.010
A,E7000,ERTL_LG,PC,HR,2022,52.300
A,E7000,ERTL_LG,PC,HR,2023,51.230
A,E7000,ERTL_LG,PC,HR,2024,
A,E7000,ERTL_LG,PC,HU,2013,33.240
A,E7000,ERTL_LG,PC,HU,2014,18.830
A,E7000,ERTL_LG,PC,HU,2015,17.150
A,E7000,ERTL_LG,PC,HU,2016,30.430
A,E7000,ERTL_LG,PC,HU,2017,29.810
A,E7000,ERTL_LG,PC,HU,2018,15.370
A,E7000,ERTL_LG,PC,HU,2019,15.202
A,E7000,ERTL_LG,PC,HU,2020,21.432
A,E7000,ERTL_LG,PC,HU,2021,29.640
A,E7000,ERTL_LG,PC,HU,2022,40.893
A,E7000,ERTL_LG,PC,HU,2023,41.802
A,E7000,ERTL_LG,PC,HU,2024,
A,E7000,ERTL_LG,PC,IE,2013,44.000
A,E7000,ERTL_LG,PC,IE,2014,45.490
A,E7000,ERTL_LG,PC,IE,2015,46.940
A,E7000,ERTL_LG,PC,IE,2016,44.030
A,E7000,ERTL_LG,PC,IE,2017,42.080
A,E7000,ERTL_LG,PC,IE,2018,38.062
A,E7000,ERTL_LG,PC,IE,2019,37.882
A,E7000,ERTL_LG,PC,IE,2020,37.170
A,E7000,ERTL_LG,PC,IE,2021,50.410
A,E7000,ERTL_LG,PC,IE,2022,53.620
A,E7000,ERTL_LG,PC,IE,2023,44.240
A,E7000,ERTL_LG,PC,IE,2024,
A,E7000,ERTL_LG,PC,IT,2013,35.000
A,E7000,ERTL_LG,PC,IT,2014,34.000
A,E7000,ERTL_LG,PC,IT,2015,34.000
A,E7000,ERTL_LG,PC,IT,2016,35.000
A,E7000,ERTL_LG,PC,IT,2017,38.000
A,E7000,ERTL_LG,PC,IT,2018,38.000
A,E7000,ERTL_LG,PC,IT,2019,36.000
A,E7000,ERTL_LG,PC,IT,2020,36.000
A,E7000,ERTL_LG,PC,IT,2021,35.000
A,E7000,ERTL_LG,PC,IT,2022,36.000
A,E7000,ERTL_LG,PC,IT,2023,34.000
A,E7000,ERTL_LG,PC,IT,2024,
A,E7000,ERTL_LG,PC,LT,2013,35.200
A,E7000,ERTL_LG,PC,LT,2014,35.600
A,E7000,ERTL_LG,PC,LT,2015,35.700
A,E7000,ERTL_LG,PC,LT,2016,33.800
A,E7000,ERTL_LG,PC,LT,2017,33.700
A,E7000,ERTL_LG,PC,LT,2018,36.900
A,E7000,ERTL_LG,PC,LT,2019,47.200
A,E7000,ERTL_LG,PC,LT,2020,55.600
A,E7000,ERTL_LG,PC,LT,2021,60.800
A,E7000,ERTL_LG,PC,LT,2022,56.800
A,E7000,ERTL_LG,PC,LT,2023,48.100
A,E7000,ERTL_LG,PC,LT,2024,
A,E7000,ERTL_LG,PC,LU,2013,56.750
A,E7000,ERTL_LG,PC,LU,2014,54.550
A,E7000,ERTL_LG,PC,LU,2015,54.890
A,E7000,ERTL_LG,PC,LU,2016,53.970
A,E7000,ERTL_LG,PC,LU,2017,53.000
A,E7000,ERTL_LG,PC,LU,2018,55.730
A,E7000,ERTL_LG,PC,LU,2019,56.070
A,E7000,ERTL_LG,PC,LU,2020,56.910
A,E7000,ERTL_LG,PC,LU,2021,57.150
A,E7000,ERTL_LG,PC,LU,2022,57.180
A,E7000,ERTL_LG,PC,LU,2023,56.840
A,E7000,ERTL_LG,PC,LU,2024,
A,E7000,ERTL_LG,PC,LV,2013,80.400
A,E7000,ERTL_LG,PC,LV,2014,78.570
A,E7000,ERTL_LG,PC,LV,2015,74.890
A,E7000,ERTL_LG,PC,LV,2016,72.410
A,E7000,ERTL_LG,PC,LV,2017,67.770
A,E7000,ERTL_LG,PC,LV,2018,60.800
A,E7000,ERTL_LG,PC,LV,2019,58.560
A,E7000,ERTL_LG,PC,LV,2020,58.260
A,E7000,ERTL_LG,PC,LV,2021,54.700
A,E7000,ERTL_LG,PC,LV,2022,48.500
A,E7000,ERTL_LG,PC,LV,2023,50.500
A,E7000,ERTL_LG,PC,LV,2024,
A,E7000,ERTL_LG,PC,MD,2013,71.800
A,E7000,ERTL_LG,PC,MD,2014,72.200
A,E7000,ERTL_LG,PC,MD,2015,72.400
A,E7000,ERTL_LG,PC,MD,2016,73.200
A,E7000,ERTL_LG,PC,MD,2017,72.500
A,E7000,ERTL_LG,PC,MD,2018,71.600
A,E7000,ERTL_LG,PC,MD,2019,67.700
A,E7000,ERTL_LG,PC,MD,2020,65.800
A,E7000,ERTL_LG,PC,MD,2021,65.400
A,E7000,ERTL_LG,PC,MD,2022,73.000
A,E7000,ERTL_LG,PC,MD,2023,73.500
A,E7000,ERTL_LG,PC,MD,2024,
A,E7000,ERTL_LG,PC,ME,2013,79.900
A,E7000,ERTL_LG,PC,ME,2014,75.650
A,E7000,ERTL_LG,PC,ME,2015,77.640
A,E7000,ERTL_LG,PC,ME,2016,96.050
A,E7000,ERTL_LG,PC,ME,2017,79.900
A,E7000,ERTL_LG,PC,ME,2018,80.080
A,E7000,ERTL_LG,PC,ME,2019,81.420
A,E7000,ERTL_LG,PC,ME,2020,79.720
A,E7000,ERTL_LG,PC,ME,2021,80.940
A,E7000,ERTL_LG,PC,ME,2022,100.000
A,E7000,ERTL_LG,PC,ME,2023,100.000
A,E7000,ERTL_LG,PC,ME,2024,
A,E7000,ERTL_LG,PC,MK,2013,74.100
A,E7000,ERTL_LG,PC,MK,2014,86.200
A,E7000,ERTL_LG,PC,MK,2015,58.760
A,E7000,ERTL_LG,PC,MK,2016,58.830
A,E7000,ERTL_LG,PC,MK,2017,64.390
A,E7000,ERTL_LG,PC,MK,2018,69.990
A,E7000,ERTL_LG,PC,MK,2019,58.500
A,E7000,ERTL_LG,PC,MK,2020,55.013
A,E7000,ERTL_LG,PC,MK,2021,53.727
A,E7000,ERTL_LG,PC,MK,2022,43.500
A,E7000,ERTL_LG,PC,MK,2023,29.800
A,E7000,ERTL_LG,PC,MK,2024,36.500
A,E7000,ERTL_LG,PC,MT,2013,100.000
A,E7000,ERTL_LG,PC,MT,2014,100.000
A,E7000,ERTL_LG,PC,MT,2015,100.000
A,E7000,ERTL_LG,PC,MT,2016,100.000
A,E7000,ERTL_LG,PC,MT,2017,100.000
A,E7000,ERTL_LG,PC,MT,2018,100.000
A,E7000,ERTL_LG,PC,MT,2019,100.000
A,E7000,ERTL_LG,PC,MT,2020,100.000
A,E7000,ERTL_LG,PC,MT,2021,100.000
A,E7000,ERTL_LG,PC,MT,2022,100.000
A,E7000,ERTL_LG,PC,MT,2023,100.000
A,E7000,ERTL_LG,PC,MT,2024,
A,E7000,ERTL_LG,PC,PL,2013,29.300
A,E7000,ERTL_LG,PC,PL,2014,30.460
A,E7000,ERTL_LG,PC,PL,2015,31.230
A,E7000,ERTL_LG,PC,PL,2016,32.670
A,E7000,ERTL_LG,PC,PL,2017,29.560
A,E7000,ERTL_LG,PC,PL,2018,28.850
A,E7000,ERTL_LG,PC,PL,2019,30.300
A,E7000,ERTL_LG,PC,PL,2020,29.808
A,E7000,ERTL_LG,PC,PL,2021,24.990
A,E7000,ERTL_LG,PC,PL,2022,22.720
A,E7000,ERTL_LG,PC,PL,2023,23.730
A,E7000,ERTL_LG,PC,PL,2024,
A,E7000,ERTL_LG,PC,PT,2013,32.000
A,E7000,ERTL_LG,PC,PT,2014,35.760
A,E7000,ERTL_LG,PC,PT,2015,38.470
A,E7000,ERTL_LG,PC,PT,2016,40.900
A,E7000,ERTL_LG,PC,PT,2017,40.500
A,E7000,ERTL_LG,PC,PT,2018,39.100
A,E7000,ERTL_LG,PC,PT,2019,39.130
A,E7000,ERTL_LG,PC,PT,2020,38.430
A,E7000,ERTL_LG,PC,PT,2021,39.450
A,E7000,ERTL_LG,PC,PT,2022,39.370
A,E7000,ERTL_LG,PC,PT,2023,37.070
A,E7000,ERTL_LG,PC,PT,2024,
A,E7000,ERTL_LG,PC,RO,2013,22.130
A,E7000,ERTL_LG,PC,RO,2014,20.800
A,E7000,ERTL_LG,PC,RO,2015,21.840
A,E7000,ERTL_LG,PC,RO,2016,22.560
A,E7000,ERTL_LG,PC,RO,2017,21.260
A,E7000,ERTL_LG,PC,RO,2018,21.190
A,E7000,ERTL_LG,PC,RO,2019,19.670
A,E7000,ERTL_LG,PC,RO,2020,19.245
A,E7000,ERTL_LG,PC,RO,2021,18.420
A,E7000,ERTL_LG,PC,RO,2022,17.960
A,E7000,ERTL_LG,PC,RO,2023,16.770
A,E7000,ERTL_LG,PC,RO,2024,
A,E7000,ERTL_LG,PC,RS,2013,99.400
A,E7000,ERTL_LG,PC,RS,2014,98.700
A,E7000,ERTL_LG,PC,RS,2015,97.000
A,E7000,ERTL_LG,PC,RS,2016,95.100
A,E7000,ERTL_LG,PC,RS,2017,94.470
A,E7000,ERTL_LG,PC,RS,2018,98.300
A,E7000,ERTL_LG,PC,RS,2019,97.900
A,E7000,ERTL_LG,PC,RS,2020,96.900
A,E7000,ERTL_LG,PC,RS,2021,96.900
A,E7000,ERTL_LG,PC,RS,2022,96.920
A,E7000,ERTL_LG,PC,RS,2023,99.920
A,E7000,ERTL_LG,PC,RS,2024,
A,E7000,ERTL_LG,PC,SE,2013,19.210
A,E7000,ERTL_LG,PC,SE,2014,19.880
A,E7000,ERTL_LG,PC,SE,2015,17.840
A,E7000,ERTL_LG,PC,SE,2016,16.540
A,E7000,ERTL_LG,PC,SE,2017,15.580
A,E7000,ERTL_LG,PC,SE,2018,15.890
A,E7000,ERTL_LG,PC,SE,2019,14.340
A,E7000,ERTL_LG,PC,SE,2020,15.340
A,E7000,ERTL_LG,PC,SE,2021,15.310
A,E7000,ERTL_LG,PC,SE,2022,14.770
A,E7000,ERTL_LG,PC,SE,2023,12.630
A,E7000,ERTL_LG,PC,SE,2024,
A,E7000,ERTL_LG,PC,SI,2013,25.700
A,E7000,ERTL_LG,PC,SI,2014,23.000
A,E7000,ERTL_LG,PC,SI,2015,21.600
A,E7000,ERTL_LG,PC,SI,2016,23.200
A,E7000,ERTL_LG,PC,SI,2017,20.100
A,E7000,ERTL_LG,PC,SI,2018,18.700
A,E7000,ERTL_LG,PC,SI,2019,18.000
A,E7000,ERTL_LG,PC,SI,2020,20.900
A,E7000,ERTL_LG,PC,SI,2021,20.700
A,E7000,ERTL_LG,PC,SI,2022,20.700
A,E7000,ERTL_LG,PC,SI,2023,21.600
A,E7000,ERTL_LG,PC,SI,2024,
A,E7000,ERTL_LG,PC,SK,2013,35.710
A,E7000,ERTL_LG,PC,SK,2014,37.920
A,E7000,ERTL_LG,PC,SK,2015,37.260
A,E7000,ERTL_LG,PC,SK,2016,35.960
A,E7000,ERTL_LG,PC,SK,2017,34.650
A,E7000,ERTL_LG,PC,SK,2018,29.190
A,E7000,ERTL_LG,PC,SK,2019,35.110
A,E7000,ERTL_LG,PC,SK,2020,33.870
A,E7000,ERTL_LG,PC,SK,2021,31.150
A,E7000,ERTL_LG,PC,SK,2022,30.990
A,E7000,ERTL_LG,PC,SK,2023,35.720
A,E7000,ERTL_LG,PC,SK,2024,
A,E7000,ERTL_LG,PC,XK,2013,100.000
A,E7000,ERTL_LG,PC,XK,2014,100.000
A,E7000,ERTL_LG,PC,XK,2015,100.000
A,E7000,ERTL_LG,PC,XK,2016,100.000
A,E7000,ERTL_LG,PC,XK,2017,100.000
A,E7000,ERTL_LG,PC,XK,2018,100.000
A,E7000,ERTL_LG,PC,XK,2019,100.000
A,E7000,ERTL_LG,PC,XK,2020,100.000
A,E7000,ERTL_LG,PC,XK,2021,100.000
A,E7000,ERTL_LG,PC,XK,2022,100.000
A,E7000,ERTL_LG,PC,XK,2023,100.000
A,E7000,ERTL_LG,PC,XK,2024,
A,E7000,ERTL_SELL_EC5,NR,AT,2013,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2014,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2015,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2016,6.000
A,E7000,ERTL_SELL_EC5,NR,AT,2017,6.000
A,E7000,ERTL_SELL_EC5,NR,AT,2018,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2019,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2020,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2021,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2022,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2023,7.000
A,E7000,ERTL_SELL_EC5,NR,AT,2024,
A,E7000,ERTL_SELL_EC5,NR,BA,2013,4.000
A,E7000,ERTL_SELL_EC5,NR,BA,2014,4.000
A,E7000,ERTL_SELL_EC5,NR,BA,2015,4.000
A,E7000,ERTL_SELL_EC5,NR,BA,2016,4.000
A,E7000,ERTL_SELL_EC5,NR,BA,2017,4.000
A,E7000,ERTL_SELL_EC5,NR,BA,2018,4.000
A,E7000,ERTL_SELL_EC5,NR,BA,2019,3.000
A,E7000,ERTL_SELL_EC5,NR,BA,2020,3.000
A,E7000,ERTL_SELL_EC5,NR,BA,2021,3.000
A,E7000,ERTL_SELL_EC5,NR,BA,2022,3.000
A,E7000,ERTL_SELL_EC5,NR,BA,2023,3.000
A,E7000,ERTL_SELL_EC5,NR,BA,2024,
A,E7000,ERTL_SELL_EC5,NR,BE,2013,5.000
A,E7000,ERTL_SELL_EC5,NR,BE,2014,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2015,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2016,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2017,3.000
A,E7000,ERTL_SELL_EC5,NR,BE,2018,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2019,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2020,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2021,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2022,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2023,4.000
A,E7000,ERTL_SELL_EC5,NR,BE,2024,
A,E7000,ERTL_SELL_EC5,NR,BG,2013,3.000
A,E7000,ERTL_SELL_EC5,NR,BG,2014,5.000
A,E7000,ERTL_SELL_EC5,NR,BG,2015,3.000
A,E7000,ERTL_SELL_EC5,NR,BG,2016,5.000
A,E7000,ERTL_SELL_EC5,NR,BG,2017,6.000
A,E7000,ERTL_SELL_EC5,NR,BG,2018,5.000
A,E7000,ERTL_SELL_EC5,NR,BG,2019,5.000
A,E7000,ERTL_SELL_EC5,NR,BG,2020,5.000
A,E7000,ERTL_SELL_EC5,NR,BG,2021,6.000
A,E7000,ERTL_SELL_EC5,NR,BG,2022,6.000
A,E7000,ERTL_SELL_EC5,NR,BG,2023,6.000
A,E7000,ERTL_SELL_EC5,NR,BG,2024,
A,E7000,ERTL_SELL_EC5,NR,CY,2013,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2014,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2015,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2016,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2017,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2018,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2019,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2020,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2021,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2022,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2023,1.000
A,E7000,ERTL_SELL_EC5,NR,CY,2024,
A,E7000,ERTL_SELL_EC5,NR,CZ,2013,3.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2014,3.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2015,3.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2016,3.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2017,3.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2018,3.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2019,3.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2020,4.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2021,4.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2022,5.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2023,5.000
A,E7000,ERTL_SELL_EC5,NR,CZ,2024,
A,E7000,ERTL_SELL_EC5,NR,DE,2013,
A,E7000,ERTL_SELL_EC5,NR,DE,2014,
A,E7000,ERTL_SELL_EC5,NR,DE,2015,
A,E7000,ERTL_SELL_EC5,NR,DE,2016,
A,E7000,ERTL_SELL_EC5,NR,DE,2017,
A,E7000,ERTL_SELL_EC5,NR,DE,2018,
A,E7000,ERTL_SELL_EC5,NR,DE,2019,
A,E7000,ERTL_SELL_EC5,NR,DE,2020,
A,E7000,ERTL_SELL_EC5,NR,DE,2021,
A,E7000,ERTL_SELL_EC5,NR,DE,2022,
A,E7000,ERTL_SELL_EC5,NR,DE,2023,0.000
A,E7000,ERTL_SELL_EC5,NR,DE,2024,
A,E7000,ERTL_SELL_EC5,NR,DK,2013,6.000
A,E7000,ERTL_SELL_EC5,NR,DK,2014,6.000
A,E7000,ERTL_SELL_EC5,NR,DK,2015,6.000
A,E7000,ERTL_SELL_EC5,NR,DK,2016,7.000
A,E7000,ERTL_SELL_EC5,NR,DK,2017,6.000
A,E7000,ERTL_SELL_EC5,NR,DK,2018,5.000
A,E7000,ERTL_SELL_EC5,NR,DK,2019,5.000
A,E7000,ERTL_SELL_EC5,NR,DK,2020,5.000
A,E7000,ERTL_SELL_EC5,NR,DK,2021,5.000
A,E7000,ERTL_SELL_EC5,NR,DK,2022,5.000
A,E7000,ERTL_SELL_EC5,NR,DK,2023,0.000
A,E7000,ERTL_SELL_EC5,NR,DK,2024,
A,E7000,ERTL_SELL_EC5,NR,EE,2013,1.000
A,E7000,ERTL_SELL_EC5,NR,EE,2014,2.000
A,E7000,ERTL_SELL_EC5,NR,EE,2015,2.000
A,E7000,ERTL_SELL_EC5,NR,EE,2016,2.000
A,E7000,ERTL_SELL_EC5,NR,EE,2017,6.000
A,E7000,ERTL_SELL_EC5,NR,EE,2018,5.000
A,E7000,ERTL_SELL_EC5,NR,EE,2019,5.000
A,E7000,ERTL_SELL_EC5,NR,EE,2020,3.000
A,E7000,ERTL_SELL_EC5,NR,EE,2021,4.000
A,E7000,ERTL_SELL_EC5,NR,EE,2022,3.000
A,E7000,ERTL_SELL_EC5,NR,EE,2023,3.000
A,E7000,ERTL_SELL_EC5,NR,EE,2024,
A,E7000,ERTL_SELL_EC5,NR,EL,2013,1.000
A,E7000,ERTL_SELL_EC5,NR,EL,2014,1.000
A,E7000,ERTL_SELL_EC5,NR,EL,2015,1.000
A,E7000,ERTL_SELL_EC5,NR,EL,2016,1.000
A,E7000,ERTL_SELL_EC5,NR,EL,2017,1.000
A,E7000,ERTL_SELL_EC5,NR,EL,2018,1.000
A,E7000,ERTL_SELL_EC5,NR,EL,2019,3.000
A,E7000,ERTL_SELL_EC5,NR,EL,2020,4.000
A,E7000,ERTL_SELL_EC5,NR,EL,2021,5.000
A,E7000,ERTL_SELL_EC5,NR,EL,2022,5.000
A,E7000,ERTL_SELL_EC5,NR,EL,2023,5.000
A,E7000,ERTL_SELL_EC5,NR,EL,2024,
A,E7000,ERTL_SELL_EC5,NR,ES,2013,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2014,3.000
A,E7000,ERTL_SELL_EC5,NR,ES,2015,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2016,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2017,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2018,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2019,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2020,3.000
A,E7000,ERTL_SELL_EC5,NR,ES,2021,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2022,4.000
A,E7000,ERTL_SELL_EC5,NR,ES,2023,3.000
A,E7000,ERTL_SELL_EC5,NR,ES,2024,
A,E7000,ERTL_SELL_EC5,NR,FI,2013,3.000
A,E7000,ERTL_SELL_EC5,NR,FI,2014,3.000
A,E7000,ERTL_SELL_EC5,NR,FI,2015,4.000
A,E7000,ERTL_SELL_EC5,NR,FI,2016,5.000
A,E7000,ERTL_SELL_EC5,NR,FI,2017,4.000
A,E7000,ERTL_SELL_EC5,NR,FI,2018,4.000
A,E7000,ERTL_SELL_EC5,NR,FI,2019,6.000
A,E7000,ERTL_SELL_EC5,NR,FI,2020,4.000
A,E7000,ERTL_SELL_EC5,NR,FI,2021,6.000
A,E7000,ERTL_SELL_EC5,NR,FI,2022,7.000
A,E7000,ERTL_SELL_EC5,NR,FI,2023,7.000
A,E7000,ERTL_SELL_EC5,NR,FI,2024,
A,E7000,ERTL_SELL_EC5,NR,FR,2013,2.000
A,E7000,ERTL_SELL_EC5,NR,FR,2014,2.000
A,E7000,ERTL_SELL_EC5,NR,FR,2015,2.000
A,E7000,ERTL_SELL_EC5,NR,FR,2016,2.000
A,E7000,ERTL_SELL_EC5,NR,FR,2017,2.000
A,E7000,ERTL_SELL_EC5,NR,FR,2018,2.000
A,E7000,ERTL_SELL_EC5,NR,FR,2019,3.000
A,E7000,ERTL_SELL_EC5,NR,FR,2020,3.000
A,E7000,ERTL_SELL_EC5,NR,FR,2021,3.000
A,E7000,ERTL_SELL_EC5,NR,FR,2022,3.000
A,E7000,ERTL_SELL_EC5,NR,FR,2023,3.000
A,E7000,ERTL_SELL_EC5,NR,FR,2024,
A,E7000,ERTL_SELL_EC5,NR,GE,2013,
A,E7000,ERTL_SELL_EC5,NR,GE,2014,
A,E7000,ERTL_SELL_EC5,NR,GE,2015,2.000
A,E7000,ERTL_SELL_EC5,NR,GE,2016,2.000
A,E7000,ERTL_SELL_EC5,NR,GE,2017,2.000
A,E7000,ERTL_SELL_EC5,NR,GE,2018,2.000
A,E7000,ERTL_SELL_EC5,NR,GE,2019,2.000
A,E7000,ERTL_SELL_EC5,NR,GE,2020,2.000
A,E7000,ERTL_SELL_EC5,NR,GE,2021,4.000
A,E7000,ERTL_SELL_EC5,NR,GE,2022,4.000
A,E7000,ERTL_SELL_EC5,NR,GE,2023,4.000
A,E7000,ERTL_SELL_EC5,NR,GE,2024,
A,E7000,ERTL_SELL_EC5,NR,HR,2013,2.000
A,E7000,ERTL_SELL_EC5,NR,HR,2014,3.000
A,E7000,ERTL_SELL_EC5,NR,HR,2015,3.000
A,E7000,ERTL_SELL_EC5,NR,HR,2016,2.000
A,E7000,ERTL_SELL_EC5,NR,HR,2017,3.000
A,E7000,ERTL_SELL_EC5,NR,HR,2018,2.000
A,E7000,ERTL_SELL_EC5,NR,HR,2019,2.000
A,E7000,ERTL_SELL_EC5,NR,HR,2020,3.000
A,E7000,ERTL_SELL_EC5,NR,HR,2021,3.000
A,E7000,ERTL_SELL_EC5,NR,HR,2022,2.000
A,E7000,ERTL_SELL_EC5,NR,HR,2023,2.000
A,E7000,ERTL_SELL_EC5,NR,HR,2024,
A,E7000,ERTL_SELL_EC5,NR,HU,2013,5.000
A,E7000,ERTL_SELL_EC5,NR,HU,2014,6.000
A,E7000,ERTL_SELL_EC5,NR,HU,2015,6.000
A,E7000,ERTL_SELL_EC5,NR,HU,2016,5.000
A,E7000,ERTL_SELL_EC5,NR,HU,2017,4.000
A,E7000,ERTL_SELL_EC5,NR,HU,2018,6.000
A,E7000,ERTL_SELL_EC5,NR,HU,2019,7.000
A,E7000,ERTL_SELL_EC5,NR,HU,2020,6.000
A,E7000,ERTL_SELL_EC5,NR,HU,2021,5.000
